Invoice ID,Unit price,Quantity,Tax 5%,Total,Date,Time,cogs,gross margin percentage,gross income,Rating,Branch_Ameerpet,Branch_Gurgaon,Branch_Jayanagar,Gender_Female,Gender_Male,City_Banglore,City_Hyderabad,City_Mumbai,Payment_Cash,Payment_Credit/Debit card,Payment_UPI,Customer type_Member,Customer type_Non-Member,Product line_Electronic accessories,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel
877-22-3308,15.87,10,7.935,166.635,3/13/2019,16:40,158.7,4.761904762,7.935,5.8,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
336-78-2147,63.91,8,25.564,536.844,3/13/2019,19:52,511.28,4.761904762,25.564,4.6,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
101-17-6199,45.79,7,16.0265,336.5565,3/13/2019,19:44,320.53,4.761904762,16.0265,7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
655-85-5130,38.3,4,7.66,160.86,3/13/2019,19:22,153.2,4.761904762,7.66,5.7,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
585-03-5943,18.11,10,9.055,190.155,3/13/2019,11:46,181.1,4.761904762,9.055,5.9,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
316-01-3952,54.27,5,13.5675,284.9175,3/13/2019,14:16,271.35,4.761904762,13.5675,4.6,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
686-41-0932,34.7,2,3.47,72.87,3/13/2019,19:48,69.4,4.761904762,3.47,8.2,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
173-57-2300,72.88,2,7.288,153.048,3/13/2019,12:51,145.76,4.761904762,7.288,6.1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
584-66-4073,56.5,1,2.825,59.325,3/13/2019,15:45,56.5,4.761904762,2.825,9.6,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
137-74-8729,12.19,8,4.876,102.396,3/13/2019,12:47,97.52,4.761904762,4.876,6.8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
808-65-0703,35.47,4,7.094,148.974,3/14/2019,17:22,141.88,4.761904762,7.094,6.9,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
558-80-4082,27.85,7,9.7475,204.6975,3/14/2019,17:20,194.95,4.761904762,9.7475,6,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
442-48-3607,23.48,2,2.348,49.308,3/14/2019,11:21,46.96,4.761904762,2.348,7.9,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
115-99-4379,54.73,7,19.1555,402.2655,3/14/2019,19:02,383.11,4.761904762,19.1555,8.5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
122-61-9553,51.32,9,23.094,484.974,3/14/2019,19:33,461.88,4.761904762,23.094,5.6,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
730-70-9830,70.11,6,21.033,441.693,3/14/2019,17:54,420.66,4.761904762,21.033,5.2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
189-52-0236,99.55,7,34.8425,731.6925,3/14/2019,12:07,696.85,4.761904762,34.8425,7.6,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
174-75-0888,21.58,9,9.711,203.931,3/14/2019,12:32,194.22,4.761904762,9.711,7.3,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
379-17-6588,59.61,10,29.805,625.905,3/14/2019,11:07,596.1,4.761904762,29.805,5.3,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
373-09-4567,77.56,10,38.78,814.38,3/14/2019,20:35,775.6,4.761904762,38.78,6.9,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
840-19-2096,87.91,5,21.9775,461.5275,3/14/2019,18:10,439.55,4.761904762,21.9775,4.4,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
628-90-8624,82.58,10,41.29,867.09,3/14/2019,14:41,825.8,4.761904762,41.29,5,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
169-52-4504,15.69,3,2.3535,49.4235,3/14/2019,14:13,47.07,4.761904762,2.3535,5.8,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
210-30-7976,22.32,4,4.464,93.744,3/14/2019,11:16,89.28,4.761904762,4.464,4.1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
499-27-7781,53.21,8,21.284,446.964,3/14/2019,16:45,425.68,4.761904762,21.284,5,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
722-13-2115,42.85,1,2.1425,44.9925,3/14/2019,15:36,42.85,4.761904762,2.1425,9.3,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
457-12-0244,35.22,6,10.566,221.886,3/14/2019,13:49,211.32,4.761904762,10.566,6.5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
139-32-4183,97.48,9,43.866,921.186,3/14/2019,14:19,877.32,4.761904762,43.866,7.4,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
273-16-6619,33.2,2,3.32,69.72,3/15/2019,12:20,66.4,4.761904762,3.32,4.4,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
848-62-7243,24.89,9,11.2005,235.2105,3/15/2019,15:36,224.01,4.761904762,11.2005,7.4,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
595-11-5460,96.58,2,9.658,202.818,3/15/2019,10:12,193.16,4.761904762,9.658,5.1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
542-41-0513,57.49,4,11.498,241.458,3/15/2019,11:57,229.96,4.761904762,11.498,6.6,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
760-54-1821,13.59,9,6.1155,128.4255,3/15/2019,10:26,122.31,4.761904762,6.1155,5.8,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
510-09-5628,19.66,10,9.83,206.43,3/15/2019,18:20,196.6,4.761904762,9.83,7.2,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
585-11-6748,96.8,3,14.52,304.92,3/15/2019,13:05,290.4,4.761904762,14.52,5.3,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
605-83-1050,27.18,2,2.718,57.078,3/15/2019,16:26,54.36,4.761904762,2.718,4.3,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
359-94-5395,92.78,1,4.639,97.419,3/15/2019,10:50,92.78,4.761904762,4.639,9.8,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
565-91-4567,10.75,8,4.3,90.3,3/15/2019,14:38,86,4.761904762,4.3,6.2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
361-59-0574,90.53,8,36.212,760.452,3/15/2019,14:48,724.24,4.761904762,36.212,6.5,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
154-87-7367,65.26,8,26.104,548.184,3/15/2019,14:04,522.08,4.761904762,26.104,6.3,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
617-15-4209,15.37,2,1.537,32.277,3/16/2019,19:47,30.74,4.761904762,1.537,7.2,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
575-30-8091,72.5,8,29,609,3/16/2019,19:25,580,4.761904762,29,9.2,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
286-43-6208,87.8,9,39.51,829.71,3/16/2019,19:08,790.2,4.761904762,39.51,9.2,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
290-68-2984,23.75,4,4.75,99.75,3/16/2019,11:22,95,4.761904762,4.75,5.2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
578-80-7669,74.97,1,3.7485,78.7185,3/16/2019,16:58,74.97,4.761904762,3.7485,5.6,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
727-17-0390,63.61,5,15.9025,333.9525,3/16/2019,12:43,318.05,4.761904762,15.9025,4.8,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
701-69-8742,34.37,10,17.185,360.885,3/16/2019,10:11,343.7,4.761904762,17.185,6.7,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
210-74-9613,97.26,4,19.452,408.492,3/16/2019,15:33,389.04,4.761904762,19.452,6.8,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
711-31-1234,95.64,4,19.128,401.688,3/16/2019,18:51,382.56,4.761904762,19.128,7.9,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
662-47-5456,35.19,10,17.595,369.495,3/17/2019,19:06,351.9,4.761904762,17.595,8.4,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
320-32-8842,22.62,1,1.131,23.751,3/17/2019,18:58,22.62,4.761904762,1.131,6.4,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
642-30-6693,54.51,6,16.353,343.413,3/17/2019,13:54,327.06,4.761904762,16.353,7.8,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
220-68-6701,77.47,4,15.494,325.374,3/17/2019,16:36,309.88,4.761904762,15.494,4.2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
152-03-4217,11.28,9,5.076,106.596,3/17/2019,11:55,101.52,4.761904762,5.076,4.3,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
880-46-5796,76.92,10,38.46,807.66,3/17/2019,19:53,769.2,4.761904762,38.46,5.6,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
263-87-5680,28.53,10,14.265,299.565,3/18/2019,17:38,285.3,4.761904762,14.265,7.8,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
439-54-7422,51.19,4,10.238,214.998,3/18/2019,17:15,204.76,4.761904762,10.238,4.7,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
485-30-8700,33.26,5,8.315,174.615,3/18/2019,16:10,166.3,4.761904762,8.315,4.2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
413-20-6708,51.47,1,2.5735,54.0435,3/18/2019,15:52,51.47,4.761904762,2.5735,8.5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
420-04-7590,99.7,3,14.955,314.055,3/18/2019,11:29,299.1,4.761904762,14.955,4.7,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
776-68-1096,44.12,3,6.618,138.978,3/18/2019,13:45,132.36,4.761904762,6.618,7.9,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
256-58-3609,91.98,1,4.599,96.579,3/18/2019,15:29,91.98,4.761904762,4.599,9.8,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
574-22-5561,82.63,10,41.315,867.615,3/19/2019,17:08,826.3,4.761904762,41.315,7.9,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
716-39-1409,30.35,7,10.6225,223.0725,3/19/2019,18:19,212.45,4.761904762,10.6225,8,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
568-90-5112,66.14,4,13.228,277.788,3/19/2019,12:46,264.56,4.761904762,13.228,5.6,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
831-07-6050,32.71,5,8.1775,171.7275,3/19/2019,11:30,163.55,4.761904762,8.1775,9.9,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
850-41-9669,75.06,9,33.777,709.317,3/19/2019,13:25,675.54,4.761904762,33.777,6.2,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
898-04-2717,76.4,9,34.38,721.98,3/19/2019,15:49,687.6,4.761904762,34.38,7.5,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
462-78-5240,26.61,2,2.661,55.881,3/19/2019,14:35,53.22,4.761904762,2.661,4.2,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
301-81-8610,25.42,8,10.168,213.528,3/19/2019,19:42,203.36,4.761904762,10.168,6.7,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
751-69-0068,99.24,9,44.658,937.818,3/19/2019,19:09,893.16,4.761904762,44.658,9,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
701-23-5550,38.81,4,7.762,163.002,3/19/2019,13:40,155.24,4.761904762,7.762,4.9,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
318-81-2368,46.2,1,2.31,48.51,3/19/2019,12:16,46.2,4.761904762,2.31,6.3,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
155-45-3814,88.55,8,35.42,743.82,3/19/2019,15:29,708.4,4.761904762,35.42,4.7,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
728-88-7867,75.53,4,15.106,317.226,3/19/2019,15:52,302.12,4.761904762,15.106,8.3,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
737-88-5876,23.29,4,4.658,97.818,3/19/2019,11:52,93.16,4.761904762,4.658,5.9,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
548-48-3156,83.34,2,8.334,175.014,3/19/2019,13:37,166.68,4.761904762,8.334,7.6,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
593-08-5916,15.5,1,0.775,16.275,3/19/2019,15:23,15.5,4.761904762,0.775,7.4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
142-63-6033,92.36,5,23.09,484.89,3/20/2019,19:17,461.8,4.761904762,23.09,4.9,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
213-72-6612,43.25,2,4.325,90.825,3/20/2019,15:56,86.5,4.761904762,4.325,6.2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
537-72-0426,70.99,10,35.495,745.395,3/20/2019,16:28,709.9,4.761904762,35.495,5.7,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
828-61-5674,44.02,10,22.01,462.21,3/20/2019,19:57,440.2,4.761904762,22.01,9.6,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
650-98-6268,20.87,3,3.1305,65.7405,3/20/2019,13:53,62.61,4.761904762,3.1305,8,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
632-32-4574,75.92,8,30.368,637.728,3/20/2019,14:14,607.36,4.761904762,30.368,5.5,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
451-28-5717,83.17,6,24.951,523.971,3/20/2019,11:23,499.02,4.761904762,24.951,7.3,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
760-90-2357,74.51,6,22.353,469.413,3/20/2019,15:08,447.06,4.761904762,22.353,5,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
514-37-2845,99.25,2,9.925,208.425,3/20/2019,13:02,198.5,4.761904762,9.925,9,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
509-29-3912,38.72,9,17.424,365.904,3/20/2019,12:24,348.48,4.761904762,17.424,4.2,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
436-54-4512,91.61,1,4.5805,96.1905,3/20/2019,19:44,91.61,4.761904762,4.5805,9.8,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
182-88-2763,79.91,3,11.9865,251.7165,3/20/2019,19:28,239.73,4.761904762,11.9865,5,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
574-31-8277,33.63,1,1.6815,35.3115,3/20/2019,19:55,33.63,4.761904762,1.6815,5.6,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
805-86-0265,93.96,9,42.282,887.922,3/20/2019,11:32,845.64,4.761904762,42.282,9.8,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
102-06-2002,25.25,5,6.3125,132.5625,3/20/2019,17:52,126.25,4.761904762,6.3125,6.1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
827-26-2100,33.84,9,15.228,319.788,3/21/2019,16:21,304.56,4.761904762,15.228,8.8,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
512-98-1403,26.48,3,3.972,83.412,3/21/2019,10:40,79.44,4.761904762,3.972,4.7,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
527-09-6272,28.45,5,7.1125,149.3625,3/21/2019,10:17,142.25,4.761904762,7.1125,9.1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
438-01-4015,49.49,4,9.898,207.858,3/21/2019,15:25,197.96,4.761904762,9.898,6.6,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
448-61-3783,90.02,8,36.008,756.168,3/21/2019,16:08,720.16,4.761904762,36.008,4.5,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
500-02-2261,57.29,6,17.187,360.927,3/21/2019,17:04,343.74,4.761904762,17.187,5.9,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
227-03-5010,52.59,8,21.036,441.756,3/22/2019,19:20,420.72,4.761904762,21.036,8.5,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
616-24-2851,17.87,4,3.574,75.054,3/22/2019,14:42,71.48,4.761904762,3.574,6.5,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
630-74-5166,62.13,6,18.639,391.419,3/22/2019,20:19,372.78,4.761904762,18.639,7.4,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
802-43-8934,18.28,1,0.914,19.194,3/22/2019,15:05,18.28,4.761904762,0.914,8.3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
472-15-9636,50.93,8,20.372,427.812,3/22/2019,19:36,407.44,4.761904762,20.372,9.2,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
394-30-3170,88.43,8,35.372,742.812,3/22/2019,19:35,707.44,4.761904762,35.372,4.3,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
554-53-3790,37.02,6,11.106,233.226,3/22/2019,18:33,222.12,4.761904762,11.106,4.5,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
550-84-8664,85.91,5,21.4775,451.0275,3/22/2019,14:33,429.55,4.761904762,21.4775,8.6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
674-56-6360,95.15,1,4.7575,99.9075,3/22/2019,14:00,95.15,4.761904762,4.7575,6,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
886-18-2897,56.56,5,14.14,296.94,3/22/2019,19:06,282.8,4.761904762,14.14,4.5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
333-73-7901,54.92,8,21.968,461.328,3/23/2019,13:24,439.36,4.761904762,21.968,7.6,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
865-92-6136,52.75,3,7.9125,166.1625,3/23/2019,10:16,158.25,4.761904762,7.9125,9.3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
608-96-3517,91.54,4,18.308,384.468,3/23/2019,19:20,366.16,4.761904762,18.308,4.8,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
407-63-8975,73.88,6,22.164,465.444,3/23/2019,19:16,443.28,4.761904762,22.164,4.4,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
851-28-6367,15.5,10,7.75,162.75,3/23/2019,10:55,155,4.761904762,7.75,8,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
856-22-8149,25.29,1,1.2645,26.5545,3/23/2019,10:13,25.29,4.761904762,1.2645,6.1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
795-49-7276,37.15,4,7.43,156.03,3/23/2019,18:59,148.6,4.761904762,7.43,8.3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
386-27-7606,81.2,7,28.42,596.82,3/23/2019,15:59,568.4,4.761904762,28.42,8.1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
733-29-1227,55.61,7,19.4635,408.7335,3/23/2019,12:41,389.27,4.761904762,19.4635,8.5,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
474-33-8305,67.39,7,23.5865,495.3165,3/23/2019,13:23,471.73,4.761904762,23.5865,6.9,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
884-80-6021,73.47,10,36.735,771.435,3/23/2019,13:14,734.7,4.761904762,36.735,9.5,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
588-01-7461,33.98,9,15.291,321.111,3/24/2019,10:43,305.82,4.761904762,15.291,4.2,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
560-30-5617,24.77,5,6.1925,130.0425,3/24/2019,18:27,123.85,4.761904762,6.1925,8.5,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
593-95-4461,74.86,1,3.743,78.603,3/24/2019,14:49,74.86,4.761904762,3.743,6.9,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
835-16-0096,14.7,5,3.675,77.175,3/24/2019,13:48,73.5,4.761904762,3.675,8.5,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
468-88-0009,65.94,4,13.188,276.948,3/24/2019,10:29,263.76,4.761904762,13.188,6,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
334-64-2006,70.32,2,7.032,147.672,3/24/2019,14:22,140.64,4.761904762,7.032,9.6,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
725-67-2480,58.75,6,17.625,370.125,3/24/2019,18:14,352.5,4.761904762,17.625,5.9,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
538-22-0304,64.95,10,32.475,681.975,3/24/2019,18:27,649.5,4.761904762,32.475,5.2,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
118-62-1812,78.38,4,15.676,329.196,3/24/2019,17:56,313.52,4.761904762,15.676,7.9,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
851-98-3555,82.88,5,20.72,435.12,3/24/2019,14:08,414.4,4.761904762,20.72,6.6,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
641-62-7288,99.92,6,29.976,629.496,3/24/2019,13:33,599.52,4.761904762,29.976,7.1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
699-14-3026,85.39,7,29.8865,627.6165,3/25/2019,18:30,597.73,4.761904762,29.8865,4.1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
362-58-8315,76.52,5,19.13,401.73,3/25/2019,10:23,382.6,4.761904762,19.13,9.9,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
340-66-0321,36.36,4,7.272,152.712,3/25/2019,13:07,145.44,4.761904762,7.272,7.6,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
110-05-6330,39.43,6,11.829,248.409,3/25/2019,20:18,236.58,4.761904762,11.829,9.4,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
282-35-2475,93.31,2,9.331,195.951,3/25/2019,17:53,186.62,4.761904762,9.331,6.3,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
134-75-2619,19.32,7,6.762,142.002,3/25/2019,18:51,135.24,4.761904762,6.762,6.9,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
156-95-3964,55.39,4,11.078,232.638,3/25/2019,15:19,221.56,4.761904762,11.078,8,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
366-43-6862,52.89,4,10.578,222.138,3/25/2019,16:32,211.56,4.761904762,10.578,6.7,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
605-03-2706,15.8,3,2.37,49.77,3/25/2019,18:02,47.4,4.761904762,2.37,9.5,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
163-56-7055,48.71,1,2.4355,51.1455,3/26/2019,19:20,48.71,4.761904762,2.4355,4.1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
848-24-9445,43.7,2,4.37,91.77,3/26/2019,18:03,87.4,4.761904762,4.37,4.9,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
411-77-0180,72.2,7,25.27,530.67,3/26/2019,20:14,505.4,4.761904762,25.27,4.3,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
449-27-2918,39.12,1,1.956,41.076,3/26/2019,11:02,39.12,4.761904762,1.956,9.6,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
734-91-1155,45.71,3,6.8565,143.9865,3/26/2019,10:34,137.13,4.761904762,6.8565,7.7,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
236-27-1144,16.31,9,7.3395,154.1295,3/26/2019,10:31,146.79,4.761904762,7.3395,8.4,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
797-88-0493,64.27,4,12.854,269.934,3/26/2019,13:54,257.08,4.761904762,12.854,7.7,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
487-79-6868,12.29,9,5.5305,116.1405,3/26/2019,19:28,110.61,4.761904762,5.5305,8,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
587-73-4862,10.69,5,2.6725,56.1225,3/26/2019,11:07,53.45,4.761904762,2.6725,7.6,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
760-53-9233,41.28,3,6.192,130.032,3/26/2019,18:37,123.84,4.761904762,6.192,8.5,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
