Invoice ID,Unit price,Quantity,Tax 5%,Total,Date,Time,cogs,gross margin percentage,gross income,Rating,Branch_Ameerpet,Branch_Gurgaon,Branch_Jayanagar,Gender_Female,Gender_Male,City_Banglore,City_Hyderabad,City_Mumbai,Payment_Cash,Payment_Credit/Debit card,Payment_UPI,Customer type_Member,Customer type_Non-Member,Product line_Electronic accessories,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel
744-16-7898,97.37,10,48.685,1022.385,1/15/2019,13:48,973.7,4.761904762,48.685,4.9,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
660-29-7083,55.87,10,27.935,586.635,1/15/2019,15:01,558.7,4.761904762,27.935,5.8,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
659-65-8956,51.36,1,2.568,53.928,1/16/2019,15:26,51.36,4.761904762,2.568,5.2,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
234-65-2137,95.58,10,47.79,1003.59,1/16/2019,13:32,955.8,4.761904762,47.79,4.8,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
677-11-0152,93.26,9,41.967,881.307,1/16/2019,18:08,839.34,4.761904762,41.967,8.8,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
347-72-6115,90.74,7,31.759,666.939,1/16/2019,18:03,635.18,4.761904762,31.759,6.2,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
286-62-6248,39.21,4,7.842,164.682,1/16/2019,20:03,156.84,4.761904762,7.842,9,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
859-71-0933,15.49,2,1.549,32.529,1/16/2019,15:10,30.98,4.761904762,1.549,6.3,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
842-29-4695,17.14,7,5.999,125.979,1/16/2019,12:07,119.98,4.761904762,5.999,7.9,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
648-83-1321,63.56,10,31.78,667.38,1/16/2019,17:59,635.6,4.761904762,31.78,4.3,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
372-62-5264,52.6,9,23.67,497.07,1/16/2019,14:42,473.4,4.761904762,23.67,7.6,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
618-34-8551,93.18,2,9.318,195.678,1/16/2019,18:41,186.36,4.761904762,9.318,8.5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
280-35-5823,86.72,1,4.336,91.056,1/17/2019,18:45,86.72,4.761904762,4.336,7.9,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
746-54-5508,21.52,6,6.456,135.576,1/17/2019,12:48,129.12,4.761904762,6.456,9.4,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
600-38-9738,71.92,5,17.98,377.58,1/17/2019,15:05,359.6,4.761904762,17.98,4.3,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
698-98-5964,81.21,10,40.605,852.705,1/17/2019,13:01,812.1,4.761904762,40.605,6.3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
349-97-8902,57.89,2,5.789,121.569,1/17/2019,10:37,115.78,4.761904762,5.789,8.9,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
670-79-6321,94.59,7,33.1065,695.2365,1/17/2019,15:27,662.13,4.761904762,33.1065,4.9,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
679-22-6530,40.62,2,4.062,85.302,1/17/2019,10:01,81.24,4.761904762,4.062,4.1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
445-30-9252,25.7,3,3.855,80.955,1/17/2019,17:59,77.1,4.761904762,3.855,6.1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
200-16-5952,65.65,2,6.565,137.865,1/17/2019,16:46,131.3,4.761904762,6.565,6,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
497-37-6538,58.91,7,20.6185,432.9885,1/17/2019,15:15,412.37,4.761904762,20.6185,9.7,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
101-81-4070,62.82,2,6.282,131.922,1/17/2019,12:36,125.64,4.761904762,6.282,4.9,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
700-81-1757,26.31,5,6.5775,138.1275,1/18/2019,20:59,131.55,4.761904762,6.5775,8.8,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
414-12-7047,19.79,8,7.916,166.236,1/18/2019,12:04,158.32,4.761904762,7.916,8.7,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
622-20-1945,39.42,1,1.971,41.391,1/18/2019,15:08,39.42,4.761904762,1.971,8.4,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
706-36-6154,19.36,9,8.712,182.952,1/18/2019,18:43,174.24,4.761904762,8.712,8.7,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
562-12-5430,88.15,3,13.2225,277.6725,1/18/2019,10:11,264.45,4.761904762,13.2225,7.9,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
821-14-9046,17.48,6,5.244,110.124,1/18/2019,15:04,104.88,4.761904762,5.244,6.1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
678-79-0726,90.63,9,40.7835,856.4535,1/18/2019,15:28,815.67,4.761904762,40.7835,5.1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
166-19-2553,89.06,6,26.718,561.078,1/18/2019,17:26,534.36,4.761904762,26.718,9.9,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
781-84-8059,60.74,7,21.259,446.439,1/18/2019,16:23,425.18,4.761904762,21.259,5,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
645-44-1170,58.07,9,26.1315,548.7615,1/19/2019,20:07,522.63,4.761904762,26.1315,4.3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
894-41-5205,43.18,8,17.272,362.712,1/19/2019,19:39,345.44,4.761904762,17.272,8.3,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
796-32-9050,51.28,6,15.384,323.064,1/19/2019,16:31,307.68,4.761904762,15.384,6.5,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
608-27-6295,52.89,6,15.867,333.207,1/19/2019,17:34,317.34,4.761904762,15.867,9.8,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
779-06-0012,88.61,1,4.4305,93.0405,1/19/2019,10:21,88.61,4.761904762,4.4305,7.7,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
882-40-4577,67.26,4,13.452,282.492,1/19/2019,15:28,269.04,4.761904762,13.452,8,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
375-72-3056,63.06,3,9.459,198.639,1/19/2019,15:58,189.18,4.761904762,9.459,7,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
284-54-4231,80.93,1,4.0465,84.9765,1/19/2019,16:08,80.93,4.761904762,4.0465,9,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
149-61-1929,64.19,10,32.095,673.995,1/19/2019,14:08,641.9,4.761904762,32.095,6.7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
482-17-1179,11.94,3,1.791,37.611,1/19/2019,12:47,35.82,4.761904762,1.791,8.1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
832-51-6761,33.88,8,13.552,284.592,1/19/2019,20:29,271.04,4.761904762,13.552,9.6,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
125-45-2293,99.1,6,29.73,624.33,1/19/2019,13:11,594.6,4.761904762,29.73,4.2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
761-49-0439,12.1,8,4.84,101.64,1/19/2019,10:17,96.8,4.761904762,4.84,8.6,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
151-27-8496,56.13,4,11.226,235.746,1/19/2019,11:43,224.52,4.761904762,11.226,8.6,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
809-69-9497,45.68,10,22.84,479.64,1/19/2019,19:30,456.8,4.761904762,22.84,5.7,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
728-47-9078,59.59,4,11.918,250.278,1/19/2019,12:46,238.36,4.761904762,11.918,9.8,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
817-48-8732,72.35,10,36.175,759.675,1/20/2019,15:55,723.5,4.761904762,36.175,5.4,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
378-24-2715,53.44,2,5.344,112.224,1/20/2019,20:38,106.88,4.761904762,5.344,4.1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
645-78-8093,93.14,2,9.314,195.594,1/20/2019,18:09,186.28,4.761904762,9.314,4.1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
725-96-3778,89.25,8,35.7,749.7,1/20/2019,10:13,714,4.761904762,35.7,4.7,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
257-73-1380,82.93,4,16.586,348.306,1/20/2019,16:51,331.72,4.761904762,16.586,9.6,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
356-44-8813,37.48,3,5.622,118.062,1/20/2019,13:45,112.44,4.761904762,5.622,7.7,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
760-27-5490,15.62,8,6.248,131.208,1/20/2019,20:37,124.96,4.761904762,6.248,9.1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
410-67-1709,63.88,8,25.552,536.592,1/20/2019,17:48,511.04,4.761904762,25.552,9.9,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
787-87-2010,55.5,4,11.1,233.1,1/20/2019,15:48,222,4.761904762,11.1,6.6,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
458-10-8612,64.08,7,22.428,470.988,1/20/2019,12:27,448.56,4.761904762,22.428,7.6,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
329-62-1586,54.67,3,8.2005,172.2105,1/21/2019,18:00,164.01,4.761904762,8.2005,8.6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
870-72-4431,99.19,6,29.757,624.897,1/21/2019,14:42,595.14,4.761904762,29.757,5.5,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
239-10-7476,77.95,6,23.385,491.085,1/21/2019,16:37,467.7,4.761904762,23.385,8,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
316-68-6352,36.36,2,3.636,76.356,1/21/2019,10:00,72.72,4.761904762,3.636,7.1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
462-67-9126,73.22,6,21.966,461.286,1/21/2019,17:44,439.32,4.761904762,21.966,7.2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
269-10-8440,53.17,7,18.6095,390.7995,1/21/2019,18:01,372.19,4.761904762,18.6095,8.9,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
401-18-8016,98.13,1,4.9065,103.0365,1/21/2019,17:36,98.13,4.761904762,4.9065,8.9,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
162-65-8559,68.98,1,3.449,72.429,1/21/2019,20:13,68.98,4.761904762,3.449,4.8,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
287-21-9091,74.67,9,33.6015,705.6315,1/22/2019,10:55,672.03,4.761904762,33.6015,9.4,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
756-01-7507,20.38,5,5.095,106.995,1/22/2019,18:56,101.9,4.761904762,5.095,6,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
186-09-3669,81.51,1,4.0755,85.5855,1/22/2019,10:57,81.51,4.761904762,4.0755,9.2,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
521-18-7827,39.39,5,9.8475,206.7975,1/22/2019,20:46,196.95,4.761904762,9.8475,8.7,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
460-35-4390,30.68,3,4.602,96.642,1/22/2019,11:00,92.04,4.761904762,4.602,9.1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
563-47-4072,55.81,6,16.743,351.603,1/22/2019,11:52,334.86,4.761904762,16.743,9.9,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
120-54-2248,28.86,5,7.215,151.515,1/22/2019,18:08,144.3,4.761904762,7.215,8,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
480-63-2856,19.25,8,7.7,161.7,1/23/2019,18:37,154,4.761904762,7.7,6.6,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
565-80-5980,47.38,4,9.476,198.996,1/23/2019,10:25,189.52,4.761904762,9.476,7.1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
731-81-9469,89.8,10,44.9,942.9,1/23/2019,13:00,898,4.761904762,44.9,5.4,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
434-83-9547,38.47,8,15.388,323.148,1/23/2019,11:51,307.76,4.761904762,15.388,7.7,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
604-70-6476,17.94,5,4.485,94.185,1/23/2019,14:04,89.7,4.761904762,4.485,6.8,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
740-22-2500,84.05,3,12.6075,264.7575,1/23/2019,13:29,252.15,4.761904762,12.6075,9.8,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
767-05-1286,83.77,6,25.131,527.751,1/23/2019,12:10,502.62,4.761904762,25.131,5.4,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
213-32-1216,66.06,6,19.818,416.178,1/23/2019,10:28,396.36,4.761904762,19.818,7.3,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
219-61-4139,83.08,1,4.154,87.234,1/23/2019,17:16,83.08,4.761904762,4.154,6.4,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
318-12-0304,30.61,1,1.5305,32.1405,1/23/2019,12:20,30.61,4.761904762,1.5305,5.2,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
828-46-6863,98.53,6,29.559,620.739,1/23/2019,11:22,591.18,4.761904762,29.559,4,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
790-38-4466,10.99,5,2.7475,57.6975,1/23/2019,10:18,54.95,4.761904762,2.7475,9.3,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
477-59-2456,45.44,7,15.904,333.984,1/23/2019,11:15,318.08,4.761904762,15.904,9.2,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
160-22-2687,95.95,5,23.9875,503.7375,1/23/2019,14:21,479.75,4.761904762,23.9875,8.8,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
316-66-3011,47.63,9,21.4335,450.1035,1/23/2019,12:35,428.67,4.761904762,21.4335,5,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
809-46-1866,58.15,4,11.63,244.23,1/23/2019,17:44,232.6,4.761904762,11.63,8.4,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
148-41-7930,99.96,7,34.986,734.706,1/23/2019,10:33,699.72,4.761904762,34.986,6.1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
232-11-3025,78.77,10,39.385,827.085,1/24/2019,10:04,787.7,4.761904762,39.385,6.4,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
139-20-0155,40.3,10,20.15,423.15,1/24/2019,17:37,403,4.761904762,20.15,7,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
726-27-2396,77.5,5,19.375,406.875,1/24/2019,20:36,387.5,4.761904762,19.375,4.3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
435-13-4908,86.68,8,34.672,728.112,1/24/2019,18:04,693.44,4.761904762,34.672,7.2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
789-23-8625,93.22,3,13.983,293.643,1/24/2019,11:45,279.66,4.761904762,13.983,7.2,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
510-79-0415,23.08,6,6.924,145.404,1/24/2019,19:20,138.48,4.761904762,6.924,4.9,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
438-23-1242,75.88,7,26.558,557.718,1/24/2019,10:38,531.16,4.761904762,26.558,8.9,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
775-72-1988,73.28,5,18.32,384.72,1/24/2019,15:05,366.4,4.761904762,18.32,8.4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
443-60-9639,60.87,1,3.0435,63.9135,1/24/2019,13:24,60.87,4.761904762,3.0435,5.5,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
778-34-2523,48.62,8,19.448,408.408,1/24/2019,10:57,388.96,4.761904762,19.448,5,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
237-44-6163,10.56,8,4.224,88.704,1/24/2019,17:43,84.48,4.761904762,4.224,7.6,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
235-06-8510,85.72,3,12.858,270.018,1/24/2019,20:59,257.16,4.761904762,12.858,5.1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
602-16-6955,76.6,10,38.3,804.3,1/24/2019,18:10,766,4.761904762,38.3,6,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
145-94-9061,88.36,5,22.09,463.89,1/25/2019,19:48,441.8,4.761904762,22.09,9.6,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
778-71-5554,15.43,1,0.7715,16.2015,1/25/2019,15:46,15.43,4.761904762,0.7715,6.1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
191-10-6171,39.62,7,13.867,291.207,1/25/2019,13:18,277.34,4.761904762,13.867,7.5,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
280-17-4359,90.5,10,45.25,950.25,1/25/2019,13:48,905,4.761904762,45.25,8.1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
824-88-3614,34.31,8,13.724,288.204,1/25/2019,15:00,274.48,4.761904762,13.724,5.7,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
888-02-0338,26.23,9,11.8035,247.8735,1/25/2019,20:24,236.07,4.761904762,11.8035,5.9,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
283-79-9594,48.51,7,16.9785,356.5485,1/25/2019,13:30,339.57,4.761904762,16.9785,5.2,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
307-83-9164,60.01,4,12.002,252.042,1/25/2019,15:54,240.04,4.761904762,12.002,4.5,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
730-61-8757,51.13,4,10.226,214.746,1/25/2019,10:11,204.52,4.761904762,10.226,4,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
261-12-8671,60.96,2,6.096,128.016,1/25/2019,19:39,121.92,4.761904762,6.096,4.9,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
569-71-4390,21.87,2,2.187,45.927,1/25/2019,14:29,43.74,4.761904762,2.187,6.9,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
268-03-6164,96.11,1,4.8055,100.9155,1/25/2019,16:28,96.11,4.761904762,4.8055,7.8,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
340-21-9136,40.05,4,8.01,168.21,1/25/2019,11:40,160.2,4.761904762,8.01,9.7,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
856-66-2701,53.3,3,7.995,167.895,1/25/2019,14:19,159.9,4.761904762,7.995,7.5,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
394-55-6384,70.19,9,31.5855,663.2955,1/25/2019,13:38,631.71,4.761904762,31.5855,6.7,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
288-38-3758,84.87,3,12.7305,267.3405,1/25/2019,18:30,254.61,4.761904762,12.7305,7.4,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
843-73-4724,74.1,1,3.705,77.805,1/25/2019,11:05,74.1,4.761904762,3.705,9.2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
847-38-7188,96.68,3,14.502,304.542,1/26/2019,19:56,290.04,4.761904762,14.502,6.4,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
225-32-0908,44.86,10,22.43,471.03,1/26/2019,19:54,448.6,4.761904762,22.43,8.2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
316-55-4634,80.05,5,20.0125,420.2625,1/26/2019,12:45,400.25,4.761904762,20.0125,9.4,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
641-43-2399,25.55,4,5.11,107.31,1/26/2019,20:23,102.2,4.761904762,5.11,5.7,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
836-82-5858,69.37,9,31.2165,655.5465,1/26/2019,19:14,624.33,4.761904762,31.2165,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
289-65-5721,81.37,2,8.137,170.877,1/26/2019,19:28,162.74,4.761904762,8.137,6.5,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
834-61-8124,51.69,7,18.0915,379.9215,1/26/2019,18:22,361.83,4.761904762,18.0915,5.5,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
173-82-9529,37.95,10,18.975,398.475,1/26/2019,14:51,379.5,4.761904762,18.975,9.7,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
539-21-7227,51.54,5,12.885,270.585,1/26/2019,17:45,257.7,4.761904762,12.885,4.2,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
258-69-7810,36.85,5,9.2125,193.4625,1/26/2019,18:53,184.25,4.761904762,9.2125,9.2,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
881-41-7302,64.99,1,3.2495,68.2395,1/26/2019,10:06,64.99,4.761904762,3.2495,4.5,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
135-13-8269,78.88,2,7.888,165.648,1/26/2019,16:04,157.76,4.761904762,7.888,9.1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
308-39-1707,12.09,1,0.6045,12.6945,1/26/2019,18:19,12.09,4.761904762,0.6045,8.2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
896-34-0956,21.32,1,1.066,22.386,1/26/2019,12:43,21.32,4.761904762,1.066,5.9,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
176-78-1170,33.81,3,5.0715,106.5015,1/26/2019,15:11,101.43,4.761904762,5.0715,7.3,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
794-42-3736,33.33,2,3.333,69.993,1/26/2019,14:41,66.66,4.761904762,3.333,6.4,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
452-04-8808,87.08,7,30.478,640.038,1/26/2019,15:17,609.56,4.761904762,30.478,5.5,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
123-19-1176,58.22,8,23.288,489.048,1/27/2019,20:33,465.76,4.761904762,23.288,8.4,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
870-54-3162,32.25,5,8.0625,169.3125,1/27/2019,13:26,161.25,4.761904762,8.0625,9,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
633-91-1052,12.03,2,1.203,25.263,1/27/2019,15:51,24.06,4.761904762,1.203,5.1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
613-59-9758,14.36,10,7.18,150.78,1/27/2019,14:28,143.6,4.761904762,7.18,5.4,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
394-41-0748,54.07,9,24.3315,510.9615,1/27/2019,14:55,486.63,4.761904762,24.3315,9.5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
325-90-8763,46.57,10,23.285,488.985,1/27/2019,13:58,465.7,4.761904762,23.285,7.6,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
862-59-8517,90.24,6,27.072,568.512,1/27/2019,11:17,541.44,4.761904762,27.072,6.2,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
620-02-2046,69.4,2,6.94,145.74,1/27/2019,19:48,138.8,4.761904762,6.94,9,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
595-27-4851,54.28,7,18.998,398.958,1/27/2019,18:05,379.96,4.761904762,18.998,9.3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
534-01-4457,81.71,6,24.513,514.773,1/27/2019,14:36,490.26,4.761904762,24.513,8,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
788-07-8452,24.24,7,8.484,178.164,1/27/2019,17:38,169.68,4.761904762,8.484,9.4,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
869-11-3082,96.16,4,19.232,403.872,1/27/2019,20:03,384.64,4.761904762,19.232,8.4,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
585-90-0249,73.26,1,3.663,76.923,1/27/2019,18:08,73.26,4.761904762,3.663,9.7,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
624-01-8356,49.01,10,24.505,514.605,1/27/2019,10:44,490.1,4.761904762,24.505,4.2,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
